TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
468000000.0	651722.6	604467.1	702672.4
470000000.0	651828.4	604527.8	702830.1
472000000.0	651933.4	604587.9	702986.6
474000000.0	652037.6	604647.6	703141.9
476000000.0	652141.0	604706.8	703296.0
478000000.0	652243.6	604765.6	703449.0
480000000.0	652345.4	604823.8	703600.8
482000000.0	652446.4	604881.6	703751.4
484000000.0	652546.6	604939.0	703900.9
486000000.0	652646.1	604995.9	704049.3
488000000.0	652744.8	605052.3	704196.6
490000000.0	652842.8	605108.3	704342.8
492000000.0	652940.0	605163.9	704487.9
494000000.0	653036.5	605219.0	704632.0
496000000.0	653132.3	605273.7	704775.0
498000000.0	653227.3	605328.0	704916.9
500000000.0	653321.7	605381.9	705057.8
502000000.0	653415.3	605435.3	705197.7
504000000.0	653508.3	605488.4	705336.5
506000000.0	653600.6	605541.0	705474.4
508000000.0	653692.2	605593.3	705611.3
510000000.0	653783.1	605645.1	705747.2
512000000.0	653873.4	605696.6	705882.1
514000000.0	653963.0	605747.7	706016.0
516000000.0	654052.0	605798.4	706149.0
518000000.0	654140.3	605848.7	706281.1
520000000.0	654228.0	605898.7	706412.2
522000000.0	654315.0	605948.3	706542.5
524000000.0	654401.5	605997.5	706671.8
526000000.0	654487.3	606046.3	706800.2
528000000.0	654572.6	606094.8	706927.7
530000000.0	654657.2	606143.0	707054.3
532000000.0	654741.2	606190.8	707180.1
534000000.0	654824.7	606238.3	707305.0
536000000.0	654907.5	606285.4	707429.1
538000000.0	654989.8	606332.2	707552.3
540000000.0	655071.6	606378.6	707674.6
542000000.0	655152.7	606424.7	707796.2
544000000.0	655233.3	606470.5	707916.9
546000000.0	655313.4	606516.0	708036.8
548000000.0	655392.9	606561.1	708155.9
550000000.0	655471.8	606605.9	708274.2
552000000.0	655550.3	606650.4	708391.7
554000000.0	655628.1	606694.6	708508.4
556000000.0	655705.5	606738.5	708624.4
558000000.0	655782.4	606782.1	708739.6
560000000.0	655858.7	606825.4	708854.0
562000000.0	655934.5	606868.4	708967.7
564000000.0	656009.9	606911.1	709080.7
566000000.0	656084.7	606953.5	709192.9
568000000.0	656159.0	606995.6	709304.4
570000000.0	656232.9	607037.5	709415.1
572000000.0	656306.2	607079.0	709525.2
574000000.0	656379.1	607120.3	709634.5
576000000.0	656451.5	607161.3	709743.2
578000000.0	656523.4	607202.0	709851.1
580000000.0	656594.9	607242.5	709958.4
582000000.0	656665.9	607282.6	710065.0
584000000.0	656736.5	607322.6	710170.9
586000000.0	656806.6	607362.2	710276.1
588000000.0	656876.2	607401.6	710380.7
590000000.0	656945.4	607440.7	710484.6
592000000.0	657014.2	607479.6	710587.9
594000000.0	657082.5	607518.2	710690.6
596000000.0	657150.4	607556.6	710792.6
598000000.0	657217.9	607594.7	710893.9
600000000.0	657285.0	607632.6	710994.7
602000000.0	657351.6	607670.2	711094.8
604000000.0	657417.8	607707.6	711194.3
606000000.0	657483.6	607744.7	711293.2
608000000.0	657549.0	607781.6	711391.5
610000000.0	657614.0	607818.3	711489.2
612000000.0	657678.6	607854.8	711586.3
614000000.0	657742.8	607891.0	711682.9
616000000.0	657806.6	607927.0	711778.8
618000000.0	657870.0	607962.7	711874.2
620000000.0	657933.1	607998.3	711969.0
622000000.0	657995.7	608033.6	712063.2
624000000.0	658058.0	608068.7	712156.9
626000000.0	658119.9	608103.5	712250.0
628000000.0	658181.4	608138.2	712342.6
630000000.0	658242.6	608172.6	712434.6
632000000.0	658303.3	608206.9	712526.1
634000000.0	658363.8	608240.9	712617.1
636000000.0	658423.8	608274.7	712707.5
638000000.0	658483.6	608308.3	712797.4
640000000.0	658542.9	608341.7	712886.8
642000000.0	658601.9	608374.9	712975.6
644000000.0	658660.6	608408.0	713064.0
646000000.0	658718.9	608440.8	713151.8
648000000.0	658776.9	608473.4	713239.1
650000000.0	658834.6	608505.8	713326.0
652000000.0	658891.9	608538.0	713412.3
654000000.0	658948.9	608570.0	713498.2
656000000.0	659005.5	608601.9	713583.5
658000000.0	659061.8	608633.5	713668.4
660000000.0	659117.8	608665.0	713752.8
662000000.0	659173.5	608696.3	713836.7
664000000.0	659228.9	608727.4	713920.2
666000000.0	659283.9	608758.3	714003.2
668000000.0	659338.7	608789.0	714085.7
670000000.0	659393.1	608819.6	714167.7
672000000.0	659447.2	608849.9	714249.4
674000000.0	659501.1	608880.1	714330.5
676000000.0	659554.6	608910.2	714411.2
678000000.0	659607.8	608940.0	714491.5
680000000.0	659660.7	608969.7	714571.3
682000000.0	659713.4	608999.2	714650.7
684000000.0	659765.7	609028.6	714729.7
686000000.0	659817.8	609057.7	714808.2
688000000.0	659869.5	609086.8	714886.3
690000000.0	659921.0	609115.6	714964.0
692000000.0	659972.2	609144.3	715041.2
694000000.0	660023.1	609172.8	715118.1
696000000.0	660073.7	609201.2	715194.5
698000000.0	660124.1	609229.4	715270.5
700000000.0	660174.2	609257.5	715346.2
702000000.0	660224.0	609285.4	715421.4
704000000.0	660273.6	609313.1	715496.2
706000000.0	660322.9	609340.7	715570.6
708000000.0	660371.9	609368.1	715644.6
710000000.0	660420.6	609395.4	715718.3
712000000.0	660469.1	609422.5	715791.5
714000000.0	660517.4	609449.5	715864.4
716000000.0	660565.4	609476.4	715936.9
718000000.0	660613.1	609503.1	716009.0
720000000.0	660660.6	609529.6	716080.7
722000000.0	660707.8	609556.0	716152.1
724000000.0	660754.8	609582.3	716223.1
726000000.0	660801.5	609608.4	716293.7
728000000.0	660848.0	609634.4	716364.0
730000000.0	660894.3	609660.2	716433.9
732000000.0	660940.3	609685.9	716503.4
734000000.0	660986.0	609711.5	716572.6
736000000.0	661031.6	609736.9	716641.4
738000000.0	661076.9	609762.2	716709.9
740000000.0	661122.0	609787.4	716778.1
742000000.0	661166.8	609812.4	716845.9
744000000.0	661211.4	609837.3	716913.3
746000000.0	661255.8	609862.1	716980.5
748000000.0	661299.9	609886.7	717047.2
750000000.0	661343.9	609911.2	717113.7
752000000.0	661387.6	609935.6	717179.8
754000000.0	661431.0	609959.9	717245.6
756000000.0	661474.3	609984.0	717311.0
758000000.0	661517.4	610008.0	717376.2
760000000.0	661560.2	610031.9	717441.0
762000000.0	661602.8	610055.7	717505.5
764000000.0	661645.2	610079.3	717569.7
766000000.0	661687.4	610102.8	717633.5
768000000.0	661729.4	610126.2	717697.1
770000000.0	661771.2	610149.5	717760.3
772000000.0	661812.8	610172.7	717823.2
774000000.0	661854.1	610195.7	717885.9
776000000.0	661895.3	610218.6	717948.2
778000000.0	661936.3	610241.5	718010.2
780000000.0	661977.0	610264.2	718071.9
782000000.0	662017.6	610286.7	718133.4
784000000.0	662057.9	610309.2	718194.5
786000000.0	662098.1	610331.6	718255.3
788000000.0	662138.1	610353.8	718315.9
790000000.0	662177.9	610376.0	718376.2
792000000.0	662217.5	610398.0	718436.1
794000000.0	662256.9	610419.9	718495.8
796000000.0	662296.1	610441.7	718555.2
798000000.0	662335.1	610463.4	718614.4
800000000.0	662373.9	610485.0	718673.2
802000000.0	662412.6	610506.5	718731.8
804000000.0	662451.1	610527.9	718790.1
806000000.0	662489.4	610549.2	718848.1
808000000.0	662527.5	610570.4	718905.9
810000000.0	662565.4	610591.5	718963.3
812000000.0	662603.1	610612.4	719020.6
814000000.0	662640.7	610633.3	719077.5
816000000.0	662678.1	610654.1	719134.2
818000000.0	662715.3	610674.8	719190.7
820000000.0	662752.4	610695.4	719246.8
822000000.0	662789.2	610715.8	719302.7
824000000.0	662825.9	610736.2	719358.4
826000000.0	662862.5	610756.5	719413.8
828000000.0	662898.8	610776.7	719469.0
830000000.0	662935.0	610796.8	719523.9
832000000.0	662971.1	610816.8	719578.5
834000000.0	663006.9	610836.7	719632.9
836000000.0	663042.6	610856.5	719687.1
838000000.0	663078.2	610876.2	719741.0
840000000.0	663113.5	610895.9	719794.7
842000000.0	663148.8	610915.4	719848.1
844000000.0	663183.8	610934.8	719901.3
846000000.0	663218.7	610954.2	719954.2
848000000.0	663253.5	610973.5	720007.0
850000000.0	663288.0	610992.6	720059.4
852000000.0	663322.5	611011.7	720111.7
854000000.0	663356.7	611030.7	720163.7
856000000.0	663390.9	611049.6	720215.5
858000000.0	663424.8	611068.5	720267.1
860000000.0	663458.6	611087.2	720318.4
862000000.0	663492.3	611105.9	720369.5
864000000.0	663525.8	611124.4	720420.4
866000000.0	663559.2	611142.9	720471.1
868000000.0	663592.4	611161.3	720521.5
870000000.0	663625.5	611179.6	720571.8
872000000.0	663658.4	611197.9	720621.8
874000000.0	663691.2	611216.0	720671.6
876000000.0	663723.8	611234.1	720721.1
878000000.0	663756.3	611252.1	720770.5
880000000.0	663788.7	611270.0	720819.7
882000000.0	663820.9	611287.9	720868.6
884000000.0	663853.0	611305.6	720917.3
886000000.0	663884.9	611323.3	720965.8
888000000.0	663916.7	611340.9	721014.2
890000000.0	663948.4	611358.4	721062.3
892000000.0	663979.9	611375.8	721110.2
894000000.0	664011.3	611393.2	721157.9
896000000.0	664042.6	611410.5	721205.4
898000000.0	664073.7	611427.7	721252.7
900000000.0	664104.7	611444.9	721299.8
902000000.0	664135.6	611461.9	721346.7
904000000.0	664166.3	611478.9	721393.4
906000000.0	664196.9	611495.8	721439.9
908000000.0	664227.3	611512.7	721486.2
910000000.0	664257.7	611529.4	721532.4
912000000.0	664287.9	611546.1	721578.3
914000000.0	664318.0	611562.8	721624.0
916000000.0	664347.9	611579.3	721669.6
918000000.0	664377.8	611595.8	721715.0
920000000.0	664407.5	611612.2	721760.1
922000000.0	664437.1	611628.6	721805.1
924000000.0	664466.5	611644.8	721849.9
926000000.0	664495.9	611661.0	721894.6
928000000.0	664525.1	611677.2	721939.0
930000000.0	664554.2	611693.2	721983.3
932000000.0	664583.2	611709.2	722027.3
934000000.0	664612.0	611725.2	722071.2
936000000.0	664640.8	611741.0	722115.0
938000000.0	664669.4	611756.8	722158.5
940000000.0	664697.9	611772.6	722201.9
942000000.0	664726.3	611788.2	722245.1
944000000.0	664754.6	611803.8	722288.1
946000000.0	664782.7	611819.4	722330.9
948000000.0	664810.8	611834.9	722373.6
950000000.0	664838.7	611850.3	722416.1
952000000.0	664866.5	611865.6	722458.5
954000000.0	664894.2	611880.9	722500.6
