TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	933090.0	931806.0	934375.7
2000000.0	1810814.0	1808234.8	1813396.9
3000000.0	2656376.5	2652541.5	2660217.1
4000000.0	3477467.0	3472416.7	3482524.7
5000000.0	4278336.0	4272106.3	4284574.8
6000000.0	5061773.0	5054397.4	5069159.3
7000000.0	5829787.0	5821295.5	5838290.9
8000000.0	6583873.0	6574290.3	6593469.7
9000000.0	7325278.5	7314630.8	7335941.7
10000000.0	8055051.0	8043361.8	8066757.1
11000000.0	8773951.0	8761243.3	8786677.2
12000000.0	9482705.5	9469000.3	9496430.6
13000000.0	10181918.0	10167231.6	10196625.6
14000000.0	10872129.5	10856482.0	10887799.6
15000000.0	11553807.0	11537216.4	11570421.5
16000000.0	12227358.0	12209839.5	12244901.6
17000000.0	12893176.0	12874745.6	12911632.8
18000000.0	13551588.5	13532261.2	13570943.4
19000000.0	14202908.0	14182699.4	14223145.4
20000000.0	14847418.5	14826342.7	14868524.3
21000000.0	15485375.0	15463443.9	15507337.2
22000000.0	16117008.5	16094235.5	16139813.7
23000000.0	16742549.0	16718945.6	16766185.8
24000000.0	17362220.5	17337799.0	17386676.4
25000000.0	17976201.0	17950972.8	18001464.6
26000000.0	18584649.0	18558625.0	18610709.5
27000000.0	19187744.5	19160936.1	19214590.4
28000000.0	19785629.5	19758046.8	19813250.7
29000000.0	20378454.0	20350106.3	20406841.2
30000000.0	20966358.5	20937255.0	20995502.4
31000000.0	21549466.0	21519618.5	21579354.9
32000000.0	22127904.0	22097320.9	22158529.5
33000000.0	22701784.5	22670474.1	22733138.2
34000000.0	23271223.0	23239193.9	23303296.2
35000000.0	23836317.5	23803578.2	23869101.8
36000000.0	24397172.5	24363731.2	24430659.7
37000000.0	24953879.0	24919743.9	24988060.9
38000000.0	25506530.5	25471710.8	25541397.8
39000000.0	26055211.0	26019712.7	26090757.7
40000000.0	26600003.5	26563834.4	26636221.8
41000000.0	27140984.5	27104152.5	27177866.5
42000000.0	27678235.0	27640747.7	27715773.1
43000000.0	28211822.5	28173686.3	28250010.3
44000000.0	28741818.5	28703040.3	28780649.1
45000000.0	29268292.5	29228878.4	29307759.7
46000000.0	29791304.0	29751261.4	29831400.5
47000000.0	30310918.5	30270254.1	30351637.5
48000000.0	30827194.0	30785913.7	30868529.7
49000000.0	31340188.5	31298297.9	31382135.2
50000000.0	31849957.0	31807463.5	31892507.3
51000000.0	32356554.5	32313463.2	32399703.3
52000000.0	32860029.5	32816347.1	32903770.0
53000000.0	33360437.0	33316169.1	33404763.7
54000000.0	33857820.5	33812972.5	33902728.0
55000000.0	34352228.5	34306806.2	34397710.9
56000000.0	34843708.5	34797717.4	34889760.4
57000000.0	35332301.0	35285746.6	35378916.9
58000000.0	35818051.0	35770938.9	35865225.2
59000000.0	36300996.5	36253331.8	36348723.9
60000000.0	36781155.4	36732943.4	36829430.7
61000000.0	37258591.9	37209837.7	37307410.0
62000000.0	37733344.0	37684052.7	37782699.7
63000000.0	38205448.4	38155625.1	38255336.7
64000000.0	38674940.9	38624590.5	38725356.9
65000000.0	39141856.4	39090983.9	39192795.1
66000000.0	39606228.7	39554839.0	39657685.3
67000000.0	40068091.0	40016188.7	40120060.5
68000000.0	40527475.2	40475065.2	40579953.1
69000000.0	40984412.8	40931499.8	41037394.3
70000000.0	41438934.4	41385522.8	41492414.8
71000000.0	41891069.6	41837164.2	41945044.4
72000000.0	42340847.5	42286452.9	42395312.1
73000000.0	42788296.5	42733417.1	42843246.4
74000000.0	43233444.3	43178084.6	43288875.0
75000000.0	43676317.9	43620482.2	43732225.2
76000000.0	44116943.8	44060636.6	44173322.9
77000000.0	44555347.6	44498572.6	44612194.9
78000000.0	44991554.6	44934317.5	45048864.6
79000000.0	45425589.5	45367893.9	45483358.6
80000000.0	45857476.5	45799326.5	45915700.4
81000000.0	46287239.1	46228638.9	46345913.5
82000000.0	46714900.3	46655855.5	46774019.9
83000000.0	47140483.0	47080994.8	47200046.3
84000000.0	47564009.0	47504083.3	47624010.3
85000000.0	47985500.2	47925141.1	48045935.4
86000000.0	48404977.9	48344190.1	48465842.1
87000000.0	48822462.7	48761246.0	48883756.3
88000000.0	49237975.2	49176337.5	49299690.1
89000000.0	49651535.3	49589484.0	49713664.3
90000000.0	50063162.7	50000696.4	50125707.1
91000000.0	50472876.6	50409999.2	50535832.5
92000000.0	50880696.0	50817413.2	50944057.6
93000000.0	51286639.3	51222954.6	51350403.0
94000000.0	51690724.7	51626642.0	51754887.0
95000000.0	52092970.1	52028484.1	52157536.1
96000000.0	52493393.1	52428533.2	52558333.3
97000000.0	52892010.9	52826749.7	52957352.8
98000000.0	53288840.4	53223232.5	53354529.2
99000000.0	53683898.2	53617858.3	53750019.4
100000000.0	54077200.7	54010809.3	54143673.8
101000000.0	54468764.0	54401997.4	54535612.4
102000000.0	54858603.7	54791468.8	54925820.9
103000000.0	55246735.5	55179235.7	55314317.8
104000000.0	55633174.6	55565313.3	55701118.7
105000000.0	56017936.0	55949716.4	56086238.8
106000000.0	56400952.4	56332377.5	56469610.8
107000000.0	56782294.1	56713366.9	56851305.0
108000000.0	57161996.2	57092719.7	57231356.8
109000000.0	57540072.7	57470450.0	57609779.8
110000000.0	57916537.2	57846571.6	57986587.4
111000000.0	58291361.5	58221056.7	58361751.2
112000000.0	58664564.2	58593924.0	58735289.5
113000000.0	59036190.7	58965219.1	59107247.8
114000000.0	59406253.9	59334954.8	59477638.6
115000000.0	59774766.2	59703143.6	59846474.7
116000000.0	60141740.0	60069797.7	60213768.5
117000000.0	60507187.4	60434929.2	60579532.0
118000000.0	60871120.4	60798550.0	60943777.4
119000000.0	61233550.8	61160671.8	61306516.5
120000000.0	61594490.1	61521306.3	61667760.9
121000000.0	61953949.8	61880464.9	62027521.9
122000000.0	62311941.2	62238159.0	62385810.8
123000000.0	62668475.3	62594399.9	62742638.4
124000000.0	63023563.2	62949198.6	63098015.7
125000000.0	63377236.4	63302586.9	63451974.0
126000000.0	63729566.0	63654636.0	63804584.2
127000000.0	64080484.2	64005278.2	64155778.5
128000000.0	64430001.5	64354524.0	64505567.6
129000000.0	64778128.2	64702383.4	64853961.7
130000000.0	65124752.2	65048744.1	65200849.3
131000000.0	65469634.3	65393366.2	65545991.4
132000000.0	65813134.4	65736609.1	65889748.7
133000000.0	66155262.3	66078481.7	66232132.0
134000000.0	66496027.9	66418992.9	66573152.2
135000000.0	66835917.0	66758627.2	66913296.2
136000000.0	67174601.4	67097055.2	67252237.2
137000000.0	67512053.4	67434247.6	67589949.0
138000000.0	67848244.3	67770174.2	67926404.2
139000000.0	68182624.5	68104284.1	68261054.9
140000000.0	68516134.0	68437515.9	68594842.5
141000000.0	68848494.5	68769589.9	68927489.6
142000000.0	69179429.5	69100228.8	69258721.1
143000000.0	69509103.7	69429596.2	69588702.2
144000000.0	69837525.4	69757700.1	69917442.1
145000000.0	70164703.1	70084548.2	70244949.7
146000000.0	70490536.6	70410040.1	70571125.1
147000000.0	70814990.5	70734140.0	70895933.5
148000000.0	71138217.7	71057000.0	71219528.2
149000000.0	71460226.0	71378627.6	71541917.7
150000000.0	71779466.0	71697472.2	71861553.6
151000000.0	72099015.0	72016609.9	72181514.5
152000000.0	72417381.3	72334547.3	72500310.1
153000000.0	72734565.5	72651283.3	72817943.1
154000000.0	73051025.2	72967273.2	73134873.3
155000000.0	73366623.4	73282377.4	73450966.2
156000000.0	73681076.5	73596309.4	73765941.2
157000000.0	73994391.9	73909073.7	74079808.5
158000000.0	74306129.7	74220227.1	74392131.6
159000000.0	74616684.9	74530161.3	74703308.9
160000000.0	74926109.5	74838924.7	75013395.9
161000000.0	75234084.9	75146195.1	75322077.5
162000000.0	75540720.0	75452077.9	75629466.3
163000000.0	75846226.7	75756781.3	75935777.7
164000000.0	76150611.4	76060308.1	76241021.8
165000000.0	76454128.4	76362909.2	76545456.4
166000000.0	76757345.9	76665149.4	76849653.2
167000000.0	77059538.1	76966299.5	77152889.6
168000000.0	77359964.5	77265616.0	77454428.2
169000000.0	77659126.4	77563597.2	77754773.3
170000000.0	77957563.3	77860779.8	78054467.1
171000000.0	78255231.8	78157118.2	78353468.5
172000000.0	78551246.5	78451724.7	78650894.6
173000000.0	78846762.6	78745752.5	78947902.2
174000000.0	79141359.0	79038779.3	79244071.9
175000000.0	79435160.4	79330928.1	79539529.6
176000000.0	79727947.7	79621979.3	79834057.0
177000000.0	80019881.4	79912092.8	80127815.4
178000000.0	80311106.8	80201413.6	80420950.1
179000000.0	80601095.7	80489413.7	80712932.7
180000000.0	80888668.3	80774913.8	81002583.0
181000000.0	81176074.2	81060164.5	81292149.7
182000000.0	81462492.5	81344345.9	81580810.8
183000000.0	81747928.8	81627465.2	81868570.3
184000000.0	82031643.9	81908784.8	82154687.3
185000000.0	82313953.8	82188622.9	82439475.8
186000000.0	82596549.2	82468672.4	82724624.3
187000000.0	82878185.5	82747691.3	83008885.6
188000000.0	83158868.3	83025687.6	83292262.5
189000000.0	83438602.7	83302669.6	83574757.6
190000000.0	83717616.8	83578868.1	83856595.9
191000000.0	83995867.3	83854242.9	84137730.9
192000000.0	84273192.3	84128635.3	84417997.7
193000000.0	84549596.9	84402053.5	84697398.3
194000000.0	84824764.8	84674184.3	84975613.1
195000000.0	85098791.1	84945126.1	85252734.0
196000000.0	85371366.7	85214572.9	85528448.9
197000000.0	85642749.4	85482785.6	85803012.5
198000000.0	85913499.8	85750327.6	86076982.5
199000000.0	86183591.4	86017175.4	86350329.3
200000000.0	86453034.0	86283341.5	86623060.3
201000000.0	86721588.0	86548588.9	86894933.0
202000000.0	86989295.1	86812961.6	87165986.8
203000000.0	87256538.0	87076844.7	87436602.1
204000000.0	87522909.9	87339833.5	87706370.1
205000000.0	87788415.4	87601934.3	87975293.5
206000000.0	88053059.1	87863153.6	88243375.1
207000000.0	88316845.5	88123497.3	88510617.9
208000000.0	88579484.6	88382676.9	88776730.7
209000000.0	88841045.8	88640762.6	89041781.6
210000000.0	89101757.7	88897984.0	89305998.4
211000000.0	89361624.7	89154346.5	89569384.7
212000000.0	89620651.2	89409854.7	89831944.5
213000000.0	89878841.5	89664513.6	90093681.8
214000000.0	90136200.1	89918327.5	90354600.5
215000000.0	90392731.0	90171300.7	90614705.1
216000000.0	90648438.7	90423437.4	90873999.8
217000000.0	90903327.3	90674741.5	91132489.3
218000000.0	91157400.9	90925216.7	91390178.1
219000000.0	91410663.8	91174866.5	91647070.9
220000000.0	91663060.4	91423634.9	91903113.0
221000000.0	91914225.1	91671155.2	92157939.4
222000000.0	92165278.5	91918547.4	92412671.9
223000000.0	92415544.0	92165133.6	92666634.8
224000000.0	92665025.6	92410916.8	92919833.1
225000000.0	92914564.6	92656737.2	93173109.4
226000000.0	93163678.8	92902111.3	93425982.9
227000000.0	93410997.6	93145667.0	93677083.9
228000000.0	93657221.5	93388103.7	93927114.8
229000000.0	93902674.8	93629744.2	94176401.0
230000000.0	94147361.4	93870590.9	94424948.0
231000000.0	94391706.5	94111067.5	94673182.5
232000000.0	94635476.3	94350938.6	94920872.2
233000000.0	94878320.9	94589852.8	95167668.7
234000000.0	95120394.5	94827962.8	95413728.0
235000000.0	95361726.8	95065296.7	95659081.3
236000000.0	95602321.5	95301856.5	95903733.8
237000000.0	95842182.2	95537644.3	96147690.8
238000000.0	96081312.5	95772662.0	96390957.6
239000000.0	96319715.9	96006911.8	96633539.3
240000000.0	96557329.5	96240328.7	96875374.4
241000000.0	96794079.0	96472837.3	97116390.4
242000000.0	97030108.6	96704580.0	97356733.1
243000000.0	97265421.8	96935558.7	97596407.4
244000000.0	97499831.1	97165584.5	97835227.6
245000000.0	97733669.7	97394988.9	98073528.2
246000000.0	97967124.7	97623957.7	98311497.9
247000000.0	98199880.6	97852173.8	98548822.8
248000000.0	98431339.0	98079037.4	98784906.0
249000000.0	98661928.4	98304975.6	99020177.4
250000000.0	98891823.9	98530161.9	99254813.4
251000000.0	99121551.9	98755121.5	99489341.9
252000000.0	99350949.5	98979690.1	99723601.4
253000000.0	99579669.4	99203519.1	99957246.0
254000000.0	99807715.0	99426610.5	100190280.2
255000000.0	100035153.9	99649030.8	100422773.2
256000000.0	100262233.6	99871026.1	100654973.5
257000000.0	100488650.3	100092291.5	100886578.6
258000000.0	100714191.7	100312613.5	101117377.5
259000000.0	100939020.1	100532153.3	101347533.6
260000000.0	101163188.9	100750963.1	101577101.3
261000000.0	101386701.1	100969044.8	101806084.9
262000000.0	101609745.4	101186586.2	102034674.1
263000000.0	101831461.1	101402725.6	102262009.3
264000000.0	102052527.4	101618141.1	102488770.6
265000000.0	102272947.2	101832834.6	102714961.9
266000000.0	102492780.1	102046864.9	102940643.8
267000000.0	102712195.1	102260400.2	103165986.1
268000000.0	102930972.2	102473219.4	103390769.8
269000000.0	103149114.2	102685324.7	103614998.4
270000000.0	103366129.2	102896223.3	103838181.0
271000000.0	103582575.1	103106472.4	104060876.2
272000000.0	103798430.7	103316050.2	104283063.5
273000000.0	104013664.1	103524923.9	104504711.6
274000000.0	104228278.0	103733095.7	104725824.2
275000000.0	104442275.3	103940567.7	104946404.6
276000000.0	104655658.7	104147342.3	105166456.1
277000000.0	104868431.1	104353421.6	105385982.3
278000000.0	105080595.1	104558807.8	105604986.3
279000000.0	105292238.3	104763588.0	105823556.2
280000000.0	105503514.0	104967915.0	106041845.8
281000000.0	105714187.3	105171553.6	106259620.7
282000000.0	105924260.9	105374505.9	106476884.0
283000000.0	106133737.4	105576774.4	106693638.7
284000000.0	106342407.1	105778148.8	106909675.3
285000000.0	106550385.2	105978744.2	107125109.5
286000000.0	106757772.0	106178660.7	107340041.8
287000000.0	106964635.5	106377965.8	107554540.6
288000000.0	107171240.0	106576923.8	107768870.2
289000000.0	107377267.0	106775216.1	107982712.5
290000000.0	107582883.4	106973009.2	108196234.5
291000000.0	107787940.4	107170154.4	108409287.5
292000000.0	107992428.2	107366641.9	108621862.0
293000000.0	108196349.4	107562474.0	108833960.3
294000000.0	108399493.0	107757439.8	109045371.7
295000000.0	108601975.4	107951655.8	109256212.6
296000000.0	108803896.2	108145221.5	109466582.6
297000000.0	109005257.8	108338139.5	109676483.9
298000000.0	109206062.6	108530412.3	109885919.0
299000000.0	109406313.0	108722042.5	110094890.2
300000000.0	109606011.5	108913032.5	110303399.7
301000000.0	109805450.4	109103674.9	110511739.8
302000000.0	110004194.1	109293534.6	110719474.6
303000000.0	110202394.4	109482763.2	110926755.7
304000000.0	110400053.4	109671363.4	111133585.0
305000000.0	110597173.4	109859337.7	111339964.5
306000000.0	110793756.9	110046688.9	111545896.4
307000000.0	110989805.9	110233419.5	111751382.4
308000000.0	111185322.9	110419532.2	111956424.5
309000000.0	111380310.0	110605029.6	112161024.6
310000000.0	111574769.5	110789914.4	112365184.5
311000000.0	111768703.5	110974189.3	112568906.0
312000000.0	111962114.4	111157857.0	112772190.8
313000000.0	112155004.2	111340920.2	112975040.6
314000000.0	112347375.3	111523381.5	113177457.1
315000000.0	112539229.6	111705243.8	113379441.9
316000000.0	112730569.4	111886509.8	113580996.6
317000000.0	112921396.9	112067182.1	113782122.8
318000000.0	113111714.1	112247263.6	113982822.0
319000000.0	113301523.2	112426757.0	114183095.7
320000000.0	113490826.3	112605665.2	114382945.3
321000000.0	113679625.4	112783990.8	114582372.3
322000000.0	113867922.7	112961736.7	114781378.1
323000000.0	114055720.2	113138905.7	114979963.9
324000000.0	114243019.9	113315500.6	115178131.2
325000000.0	114429824.0	113491524.2	115375881.2
326000000.0	114616134.4	113666979.3	115573215.1
327000000.0	114801953.1	113841868.8	115770134.3
328000000.0	114987215.8	114016129.1	115966573.4
329000000.0	115171893.1	114189731.6	116162502.3
330000000.0	115356084.5	114362776.7	116358019.7
331000000.0	115539792.1	114535267.5	116553126.8
332000000.0	115723017.8	114707206.6	116747824.6
333000000.0	115905763.5	114878597.0	116942114.3
334000000.0	116088031.3	115049441.6	117135996.7
335000000.0	116269823.0	115219743.1	117329473.1
336000000.0	116451140.6	115389504.5	117522544.2
337000000.0	116631986.0	115558728.7	117715211.2
338000000.0	116812361.0	115727418.4	117907474.9
339000000.0	116992267.6	115895576.7	118099336.3
340000000.0	117171707.7	116063206.2	118290796.3
341000000.0	117350683.1	116230310.1	118481855.6
342000000.0	117529195.6	116396890.9	118672515.3
343000000.0	117707247.1	116562951.8	118862776.0
344000000.0	117884839.6	116728495.5	119052638.7
345000000.0	118061974.6	116893524.8	119242104.1
346000000.0	118238654.2	117058042.8	119431173.0
347000000.0	118414791.8	117221963.8	119619757.8
348000000.0	118590199.6	117385101.3	119807669.8
349000000.0	118765155.1	117547733.6	119995185.3
350000000.0	118939660.0	117709863.7	120182304.9
351000000.0	119113716.1	117871494.3	120369029.4
352000000.0	119287325.2	118032628.4	120555359.5
353000000.0	119460488.9	118193268.6	120741295.8
354000000.0	119633209.1	118353418.0	120926839.0
355000000.0	119805487.6	118513079.3	121111989.8
356000000.0	119977325.9	118672255.3	121296748.7
357000000.0	120148725.9	118830948.8	121481116.5
358000000.0	120319689.2	118989162.6	121665093.7
359000000.0	120490217.6	119146899.6	121848680.8
360000000.0	120660312.8	119304162.5	122031878.6
361000000.0	120829976.3	119460954.0	122214687.6
362000000.0	120999210.0	119617277.0	122397108.4
363000000.0	121168015.5	119773134.2	122579141.5
364000000.0	121336394.3	119928528.3	122760787.5
365000000.0	121504348.3	120083462.1	122942047.0
366000000.0	121671878.9	120237938.3	123122920.4
367000000.0	121838987.9	120391959.6	123303408.4
368000000.0	122005676.8	120545528.7	123483511.5
369000000.0	122171947.3	120698648.2	123663230.1
370000000.0	122337801.0	120851320.9	123842564.8
371000000.0	122503239.4	121003549.4	124021516.2
372000000.0	122668264.2	121155336.4	124200084.8
373000000.0	122832876.9	121306684.4	124378271.0
374000000.0	122997079.2	121457596.1	124556075.3
375000000.0	123160872.5	121608074.1	124733498.3
376000000.0	123324258.4	121758120.9	124910540.5
377000000.0	123487306.0	121907806.8	125087270.0
378000000.0	123650106.9	122057224.2	125263777.1
379000000.0	123812505.7	122206218.9	125439905.7
380000000.0	123974504.2	122354793.5	125615656.3
381000000.0	124136103.7	122502950.5	125791029.4
382000000.0	124297305.9	122650692.4	125966025.5
383000000.0	124458112.0	122798021.6	126140645.0
384000000.0	124618523.8	122944940.6	126314888.5
385000000.0	124778542.5	123091451.9	126488756.4
386000000.0	124938169.8	123237557.8	126662249.3
387000000.0	125097407.0	123383260.8	126835367.6
388000000.0	125256296.8	123528604.4	127008153.0
389000000.0	125414996.5	123673746.8	127180761.9
390000000.0	125573311.4	123818494.3	127352998.7
391000000.0	125731243.0	123962849.3	127524863.8
392000000.0	125888792.7	124106814.0	127696357.8
393000000.0	126045961.9	124250390.8	127867481.2
394000000.0	126202752.0	124393581.8	128038234.5
395000000.0	126359164.3	124536389.5	128208618.2
396000000.0	126515200.4	124678816.0	128378632.8
397000000.0	126670861.5	124820863.5	128548278.8
398000000.0	126826149.1	124962534.2	128717556.7
399000000.0	126981064.5	125103830.4	128886467.2
400000000.0	127135609.0	125244754.2	129055010.7
401000000.0	127289784.1	125385307.7	129223187.7
402000000.0	127443591.1	125525493.1	129390998.7
403000000.0	127597031.4	125665312.5	129558444.5
404000000.0	127750106.2	125804768.0	129725525.3
405000000.0	127902816.9	125943861.7	129892241.9
406000000.0	128055164.8	126082595.6	130058594.8
407000000.0	128207151.2	126220971.8	130224584.6
408000000.0	128358777.5	126358992.3	130390211.7
409000000.0	128510044.9	126496659.1	130555476.8
410000000.0	128660954.8	126633974.1	130720380.5
411000000.0	128811508.4	126770939.4	130884923.4
412000000.0	128961707.0	126907556.9	131049105.9
413000000.0	129111551.9	127043828.6	131212928.8
414000000.0	129261044.4	127179756.3	131376392.6
415000000.0	129410185.7	127315342.0	131539497.9
416000000.0	129559098.1	127450708.4	131702366.4
417000000.0	129707663.4	127585738.2	131864879.1
418000000.0	129855881.5	127720431.7	132027035.4
419000000.0	130003753.5	127854790.6	132188835.8
420000000.0	130151280.7	127988816.9	132350281.0
421000000.0	130298464.4	128122512.2	132511371.5
422000000.0	130445305.7	128255878.4	132672108.1
423000000.0	130591805.8	128388917.3	132832491.4
424000000.0	130737966.0	128521630.5	132992521.9
425000000.0	130883787.5	128654019.8	133152200.5
426000000.0	131029271.5	128786086.9	133311527.7
427000000.0	131174419.1	128917833.4	133470504.1
428000000.0	131319231.5	129049261.2	133629130.6
429000000.0	131463710.0	129180371.7	133787407.7
430000000.0	131607855.7	129311166.7	133945336.1
431000000.0	131751669.7	129441647.7	134102916.5
432000000.0	131895153.3	129571816.4	134260149.7
433000000.0	132038307.6	129701674.4	134417036.2
434000000.0	132181133.7	129831223.3	134573576.9
435000000.0	132323632.8	129960464.5	134729772.3
436000000.0	132465806.0	130089399.7	134885623.3
437000000.0	132607654.5	130218030.3	135041130.5
438000000.0	132749179.4	130346358.0	135196294.6
439000000.0	132890381.7	130474384.1	135351116.5
440000000.0	133031262.8	130602110.2	135505596.7
441000000.0	133171823.5	130729537.7	135659736.1
442000000.0	133312065.2	130856668.1	135813535.3
443000000.0	133451988.7	130983502.8	135966995.2
444000000.0	133591595.4	131110043.3	136120116.4
445000000.0	133730886.2	131236290.9	136272899.8
446000000.0	133869862.2	131362247.1	136425346.0
447000000.0	134008524.6	131487913.2	136577455.8
448000000.0	134146874.4	131613290.7	136729230.1
449000000.0	134284912.6	131738380.8	136880669.4
450000000.0	134422640.4	131863184.8	137031774.8
451000000.0	134560058.7	131987704.2	137182546.8
452000000.0	134697168.8	132111940.3	137332986.2
453000000.0	134833971.5	132235894.3	137483094.0
454000000.0	134970468.0	132359567.5	137632870.7
455000000.0	135106659.4	132482961.2	137782317.3
456000000.0	135242546.5	132606076.7	137931434.6
457000000.0	135378130.5	132728915.2	138080223.2
458000000.0	135513412.5	132851477.9	138228684.0
459000000.0	135648393.3	132973766.1	138376817.8
460000000.0	135783074.1	133095781.1	138524625.5
461000000.0	135917455.9	133217523.9	138672107.7
462000000.0	136051539.6	133338995.7	138819265.4
463000000.0	136185081.3	133459952.9	138965854.3
464000000.0	136318302.9	133580617.5	139112096.2
465000000.0	136451229.1	133701014.2	139258015.6
466000000.0	136583860.8	133821144.2	139403613.2
467000000.0	136716199.0	133941008.7	139548889.9
468000000.0	136848244.7	134060608.7	139693846.5
469000000.0	136979998.9	134179945.3	139838483.7
470000000.0	137111462.5	134299019.7	139982802.5
471000000.0	137242636.6	134417833.0	140126803.7
472000000.0	137373522.0	134536386.2	140270488.0
473000000.0	137504119.8	134654680.4	140413856.4
474000000.0	137634430.9	134772716.7	140556909.7
475000000.0	137764456.2	134890496.1	140699648.6
476000000.0	137894196.8	135008019.7	140842074.1
477000000.0	138023653.6	135125288.5	140984187.1
478000000.0	138152827.4	135242303.5	141125988.2
479000000.0	138281719.3	135359065.8	141267478.4
480000000.0	138410330.2	135475576.3	141408658.6
481000000.0	138538661.0	135591836.0	141549529.5
482000000.0	138666712.6	135707846.0	141690092.0
483000000.0	138794486.0	135823607.2	141830347.0
484000000.0	138921982.0	135939120.6	141970295.3
485000000.0	139049201.7	136054387.2	142109937.7
486000000.0	139176145.8	136169407.8	142249275.2
487000000.0	139302815.3	136284183.5	142388308.5
488000000.0	139429211.2	136398715.1	142527038.5
489000000.0	139555334.2	136513003.7	142665466.1
490000000.0	139681185.3	136627050.0	142803592.1
491000000.0	139806765.4	136740855.1	142941417.4
492000000.0	139932075.3	136854419.8	143078942.8
493000000.0	140057116.0	136967745.1	143216169.1
494000000.0	140181888.3	137080831.7	143353097.3
495000000.0	140306393.1	137193680.7	143489728.2
496000000.0	140430631.3	137306292.8	143626062.6
497000000.0	140554603.7	137418669.0	143762101.3
498000000.0	140678311.2	137530810.1	143897845.4
499000000.0	140801754.6	137642716.9	144033295.4
500000000.0	140924934.9	137754390.2	144168452.5
501000000.0	141047852.7	137865831.0	144303317.3
502000000.0	141170509.1	137977040.1	144437890.8
503000000.0	141292904.9	138088018.2	144572173.7
504000000.0	141415040.8	138198766.2	144706167.1
505000000.0	141536917.7	138309285.0	144839871.6
506000000.0	141658536.5	138419575.2	144973288.1
507000000.0	141779897.9	138529637.7	145106417.5
508000000.0	141901002.9	138639473.3	145239260.7
509000000.0	142021852.1	138749082.8	145371818.5
510000000.0	142142446.6	138858467.0	145504091.7
511000000.0	142262786.9	138967626.6	145636081.2
512000000.0	142382874.1	139076562.4	145767787.8
513000000.0	142502708.8	139185275.1	145899212.4
514000000.0	142622291.9	139293765.5	146030355.8
515000000.0	142741624.1	139402034.4	146161218.8
516000000.0	142860706.4	139510082.5	146291802.3
517000000.0	142979539.3	139617910.6	146422107.2
518000000.0	143098123.9	139725519.3	146552134.2
519000000.0	143216460.8	139832909.4	146681884.3
520000000.0	143334550.8	139940081.7	146811358.2
521000000.0	143452394.7	140047036.7	146940556.8
522000000.0	143569993.3	140153775.4	147069480.9
523000000.0	143687347.4	140260298.2	147198131.3
524000000.0	143804457.7	140366606.1	147326508.9
525000000.0	143921324.9	140472699.6	147454614.5
526000000.0	144037949.9	140578579.4	147582449.0
527000000.0	144154333.5	140684246.3	147710013.1
528000000.0	144270476.3	140789700.9	147837307.7
529000000.0	144386379.1	140894943.9	147964333.6
530000000.0	144502042.7	140999975.9	148091091.6
531000000.0	144617467.8	141104797.7	148217582.6
532000000.0	144732655.2	141209409.8	148343807.3
533000000.0	144847605.6	141313813.1	148469766.7
534000000.0	144962319.7	141418008.0	148595461.4
535000000.0	145076798.4	141521995.3	148720892.3
536000000.0	145191042.2	141625775.6	148846060.3
537000000.0	145305051.9	141729349.5	148970966.0
538000000.0	145418828.4	141832717.8	149095610.5
539000000.0	145532372.2	141935880.9	149219994.3
540000000.0	145645684.1	142038839.6	149344118.4
541000000.0	145758764.8	142141594.5	149467983.6
542000000.0	145871615.1	142244146.2	149591590.6
543000000.0	145984235.6	142346495.3	149714940.3
544000000.0	146096627.1	142448642.5	149838033.4
545000000.0	146208790.2	142550588.2	149960870.7
546000000.0	146320725.7	142652333.3	150083453.0
547000000.0	146432434.2	142753878.2	150205781.2
548000000.0	146543916.5	142855223.5	150327856.0
549000000.0	146655173.3	142956369.9	150449678.2
550000000.0	146766205.1	143057317.9	150571248.5
551000000.0	146877012.8	143158068.1	150692567.9
552000000.0	146987597.0	143258621.2	150813636.9
553000000.0	147097958.4	143358977.7	150934456.5
554000000.0	147208097.7	143459138.1	151055027.3
555000000.0	147318046.7	143559134.4	151175381.4
556000000.0	147428127.8	143659288.4	151295841.1
557000000.0	147537989.4	143759248.8	151416055.0
558000000.0	147647632.4	143859016.2	151536024.1
559000000.0	147757057.3	143958591.2	151655749.0
560000000.0	147866264.8	144057974.3	151775230.5
561000000.0	147975255.6	144157166.1	151894469.4
562000000.0	148084030.2	144256167.0	152013466.5
563000000.0	148192589.5	144354977.7	152132222.4
564000000.0	148300933.9	144453598.8	152250737.9
565000000.0	148409064.2	144552030.6	152369013.7
566000000.0	148516981.0	144650273.8	152487050.7
567000000.0	148624684.9	144748328.9	152604849.5
568000000.0	148732176.5	144846196.4	152722410.9
569000000.0	148839456.6	144943876.9	152839735.6
570000000.0	148946525.6	145041370.9	152956824.4
571000000.0	149053384.4	145138678.9	153073677.9
572000000.0	149160033.4	145235801.4	153190297.0
573000000.0	149266473.3	145332739.0	153306682.3
574000000.0	149372704.7	145429492.2	153422834.5
575000000.0	149478728.2	145526061.4	153538754.4
576000000.0	149584544.6	145622447.2	153654442.7
577000000.0	149690154.2	145718650.1	153769900.2
578000000.0	149795557.9	145814670.5	153885127.4
579000000.0	149900756.1	145910509.1	154000125.2
580000000.0	150005749.5	146006166.3	154114894.3
581000000.0	150110538.7	146101642.6	154229435.3
