TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	803978.5	801844.1	806118.6
2000000.0	1480177.0	1476153.8	1484211.2
3000000.0	2092959.5	2087273.2	2098661.3
4000000.0	2660874.5	2653692.3	2668076.1
5000000.0	3193722.0	3185175.9	3202291.1
6000000.0	3697674.0	3687870.3	3707503.7
7000000.0	4177110.5	4166142.8	4188107.1
8000000.0	4635222.0	4623166.2	4647309.3
9000000.0	5074496.5	5061421.1	5087605.7
10000000.0	5496937.0	5482899.5	5511010.5
11000000.0	5904187.0	5889241.5	5919170.5
12000000.0	6297623.5	6281816.9	6313469.9
13000000.0	6678407.5	6661782.1	6695074.4
14000000.0	7047560.0	7030155.6	7065007.4
15000000.0	7405953.5	7387805.9	7424145.7
16000000.0	7754325.5	7735466.3	7773230.7
17000000.0	8093349.0	8073808.4	8112936.9
18000000.0	8423619.5	8403425.5	8443862.0
19000000.0	8745674.5	8724852.0	8766546.7
20000000.0	9059988.0	9038561.7	9081465.1
21000000.0	9367002.0	9344994.5	9389061.3
22000000.0	9667104.0	9644535.1	9689725.7
23000000.0	9960654.0	9937543.8	9983817.9
24000000.0	10247985.0	10224351.9	10271672.7
25000000.0	10529394.5	10505253.9	10553590.6
26000000.0	10805133.5	10780504.7	10829818.5
27000000.0	11075484.0	11050381.7	11100643.4
28000000.0	11340685.5	11315123.0	11366305.7
29000000.0	11600961.5	11574952.8	11627028.6
30000000.0	11856512.5	11830071.8	11883012.3
31000000.0	12107537.0	12080675.8	12134458.0
32000000.0	12354213.0	12326944.3	12381542.0
33000000.0	12596700.5	12569033.4	12624428.5
34000000.0	12835163.5	12807110.7	12863277.8
35000000.0	13069747.0	13041318.2	13098237.8
36000000.0	13300589.5	13271793.9	13329447.6
37000000.0	13527823.0	13498671.1	13557037.9
38000000.0	13751571.0	13722071.5	13781133.9
39000000.0	13971948.5	13942109.3	14001851.6
40000000.0	14189067.0	14158897.0	14219301.2
41000000.0	14403029.5	14372536.4	14433587.3
42000000.0	14613937.5	14583129.3	14644810.8
43000000.0	14821886.5	14790769.6	14853068.8
44000000.0	15026959.5	14995542.2	15058442.6
45000000.0	15229248.5	15197536.5	15261026.7
46000000.0	15428831.0	15396831.4	15460897.1
47000000.0	15625785.5	15593504.3	15658133.5
48000000.0	15820185.5	15787629.1	15852809.0
49000000.0	16012102.0	15979276.0	16044995.4
50000000.0	16201602.0	16168512.2	16234759.5
51000000.0	16388749.5	16355401.2	16422165.8
52000000.0	16573606.5	16540005.0	16607276.3
53000000.0	16756234.0	16722384.1	16790152.5
54000000.0	16936697.5	16902604.4	16970859.4
55000000.0	17115079.0	17080748.3	17149478.7
56000000.0	17291394.0	17256829.6	17326027.7
57000000.0	17465689.5	17430895.9	17500552.6
58000000.0	17638017.0	17602998.9	17673104.8
59000000.0	17808421.1	17773182.1	17843730.1
60000000.0	17976948.0	17941492.5	18012473.6
61000000.0	18143639.8	18107971.8	18179378.0
62000000.0	18308537.8	18272661.2	18344484.9
63000000.0	18471682.1	18435600.5	18507834.2
64000000.0	18633123.4	18596840.6	18669476.9
65000000.0	18792902.1	18756421.7	18829453.5
66000000.0	18951039.2	18914364.6	18987785.0
67000000.0	19107569.5	19070704.0	19144506.3
68000000.0	19262526.6	19225473.4	19299651.1
69000000.0	19415942.8	19378705.2	19453251.9
70000000.0	19567849.5	19530430.7	19605340.1
71000000.0	19718277.3	19680680.2	19755946.3
72000000.0	19867255.5	19829483.1	19905099.9
73000000.0	20014812.6	19976867.8	20052829.6
74000000.0	20160944.2	20122829.7	20199130.9
75000000.0	20305690.3	20267409.0	20344043.9
76000000.0	20449115.5	20410670.1	20487633.4
77000000.0	20591253.6	20552646.6	20629933.0
78000000.0	20732100.3	20693334.4	20770938.8
79000000.0	20871679.4	20832756.8	20910674.7
80000000.0	21010013.9	20970938.3	21049162.3
81000000.0	21147140.2	21107913.0	21186440.4
82000000.0	21283067.7	21243691.4	21322517.0
83000000.0	21417816.6	21378294.9	21457411.4
84000000.0	21551407.3	21511739.4	21591148.3
85000000.0	21683854.7	21644047.4	21723735.3
86000000.0	21815181.3	21775232.8	21855203.1
87000000.0	21945412.2	21905326.9	21985570.9
88000000.0	22074580.0	22034365.0	22114868.3
89000000.0	22202475.0	22162116.5	22242907.0
90000000.0	22329596.1	22289106.6	22370159.2
91000000.0	22455605.4	22414988.3	22496296.0
92000000.0	22580590.9	22539847.4	22621408.2
93000000.0	22704570.8	22663702.6	22745512.6
94000000.0	22827534.9	22786543.9	22868599.5
95000000.0	22949743.6	22908632.6	22990928.4
96000000.0	23070771.9	23029542.0	23112075.7
97000000.0	23190908.8	23149562.1	23232329.4
98000000.0	23310131.8	23268670.2	23351667.2
99000000.0	23428448.4	23386874.0	23470096.8
100000000.0	23545870.8	23504185.4	23587630.2
101000000.0	23662411.6	23620617.1	23704280.1
102000000.0	23778083.4	23736181.7	23820059.1
103000000.0	23892898.6	23850891.6	23934979.6
104000000.0	24006869.5	23964759.1	24049053.9
105000000.0	24120008.0	24077795.9	24162294.1
106000000.0	24232325.8	24190013.8	24274711.8
107000000.0	24343834.3	24301423.8	24386318.8
108000000.0	24454544.7	24412037.1	24497126.3
109000000.0	24564467.9	24521864.1	24607145.7
110000000.0	24673614.7	24630915.3	24716388.0
111000000.0	24781995.4	24739200.7	24824864.1
112000000.0	24889620.3	24846730.0	24932584.6
113000000.0	24996499.3	24953512.8	25039560.0
114000000.0	25102642.4	25059558.2	25145800.6
115000000.0	25208058.9	25164875.3	25251316.6
116000000.0	25312758.3	25269472.9	25356117.9
117000000.0	25416749.8	25373359.7	25460214.1
118000000.0	25520042.2	25476544.0	25563614.8
119000000.0	25622644.5	25579033.9	25666329.4
120000000.0	25724565.1	25680837.4	25768367.2
121000000.0	25825812.5	25781962.3	25869737.1
122000000.0	25926394.8	25882416.2	25970448.3
123000000.0	26026320.3	25982206.2	26070509.4
124000000.0	26125596.8	26081339.5	26169929.2
125000000.0	26224232.0	26179822.9	26268716.4
126000000.0	26322233.5	26277663.1	26366879.5
127000000.0	26419608.7	26374866.4	26464426.8
128000000.0	26516364.9	26471439.2	26561366.9
129000000.0	26612509.3	26567387.4	26657707.9
130000000.0	26708048.8	26662716.9	26753457.8
131000000.0	26803021.9	26757465.1	26848656.2
132000000.0	26897540.4	26851743.2	26943415.7
133000000.0	26991482.6	26945428.8	27037615.2
134000000.0	27084855.5	27038528.6	27131261.7
135000000.0	27177650.7	27131034.6	27224346.9
136000000.0	27269630.2	27222709.2	27316632.0
137000000.0	27361114.5	27313874.2	27408436.4
138000000.0	27452330.3	27404757.8	27499985.4
139000000.0	27543008.0	27495092.3	27591007.3
140000000.0	27632865.7	27584597.8	27681218.1
141000000.0	27722046.7	27673419.9	27770759.1
142000000.0	27810698.8	27761708.3	27859775.7
143000000.0	27898827.6	27849470.7	27948272.0
144000000.0	27986309.8	27936585.1	28036122.9
145000000.0	28073243.3	28023150.8	28123425.4
146000000.0	28159663.4	28109203.4	28210213.9
147000000.0	28245699.1	28194872.3	28296617.5
148000000.0	28331295.0	28280101.7	28382581.0
149000000.0	28416600.6	28365040.2	28468254.7
150000000.0	28501646.3	28449717.4	28553670.1
151000000.0	28586117.0	28533816.6	28638513.2
152000000.0	28669891.7	28617215.5	28722664.9
153000000.0	28753092.9	28700034.7	28806249.1
154000000.0	28836162.3	28782714.3	28889709.7
155000000.0	28918925.6	28865077.8	28972873.8
156000000.0	29001101.9	28946842.9	29055462.7
157000000.0	29081993.3	29027309.4	29136780.2
158000000.0	29163347.8	29108223.8	29218576.2
159000000.0	29244549.0	29188967.9	29300236.0
160000000.0	29325384.4	29269327.4	29381548.7
161000000.0	29405801.8	29349248.6	29462464.1
162000000.0	29485805.6	29428734.1	29542987.8
163000000.0	29565447.8	29507834.6	29623173.4
164000000.0	29643980.0	29585800.3	29702274.2
165000000.0	29722384.2	29663611.5	29781273.3
166000000.0	29800430.3	29741037.2	29859942.1
167000000.0	29877755.4	29817713.0	29937918.8
168000000.0	29953877.2	29893155.3	30014722.5
169000000.0	30030515.1	29969082.6	30092073.6
170000000.0	30106758.9	30044583.5	30169063.0
171000000.0	30182612.2	30119660.6	30245695.3
172000000.0	30258078.6	30194316.6	30321975.2
173000000.0	30333161.7	30268554.2	30397907.1
174000000.0	30407949.2	30342460.3	30473579.5
175000000.0	30482541.7	30416134.6	30549093.6
176000000.0	30556764.8	30489402.3	30624276.1
177000000.0	30630622.0	30562266.1	30699130.7
178000000.0	30704122.8	30634735.1	30773667.7
179000000.0	30777316.5	30706857.9	30847936.7
180000000.0	30849910.4	30778341.7	30921645.5
181000000.0	30922054.8	30849336.4	30994944.6
182000000.0	30994085.2	30920177.3	31068169.8
183000000.0	31065767.7	30990630.3	31141087.3
184000000.0	31137087.5	31060680.6	31213682.3
185000000.0	31207943.1	31130226.8	31285853.4
186000000.0	31278458.4	31199392.8	31357724.3
187000000.0	31348636.4	31268181.9	31429298.0
188000000.0	31418480.0	31336597.0	31500576.9
189000000.0	31487839.3	31404488.8	31571411.1
190000000.0	31557037.4	31472180.6	31642123.0
191000000.0	31626032.4	31539631.0	31712670.4
192000000.0	31694823.8	31606840.1	31783052.4
193000000.0	31763455.9	31673852.7	31853312.6
194000000.0	31831583.8	31740324.4	31923105.5
195000000.0	31899398.9	31806447.5	31992622.0
196000000.0	31966565.4	31871886.7	32061525.4
197000000.0	32033195.5	31936755.0	32129927.2
198000000.0	32099676.6	32001440.5	32198214.3
199000000.0	32166173.2	32066108.5	32266550.1
200000000.0	32232131.0	32130205.6	32334379.7
201000000.0	32297716.3	32193898.8	32401868.5
202000000.0	32363090.6	32257350.5	32469177.3
203000000.0	32428417.4	32320724.9	32536468.6
204000000.0	32493452.8	32383779.2	32603497.9
205000000.0	32558068.8	32446385.9	32670136.2
206000000.0	32622316.7	32508597.2	32736434.0
207000000.0	32686546.0	32570763.5	32802740.1
208000000.0	32750611.1	32632739.9	32868908.0
209000000.0	32814362.8	32694378.0	32934787.9
210000000.0	32877852.6	32755730.1	33000430.3
211000000.0	32941094.6	32816811.0	33065848.9
212000000.0	33004117.0	32877649.5	33131070.9
213000000.0	33066815.6	32938142.3	33195991.6
214000000.0	33129247.3	32998346.8	33260667.1
215000000.0	33191414.2	33058265.7	33325098.9
216000000.0	33252746.2	33117329.6	33388716.4
217000000.0	33313574.9	33175870.7	33451850.7
218000000.0	33374615.8	33234604.9	33515216.5
219000000.0	33435638.2	33293302.2	33578582.8
220000000.0	33496515.6	33351836.4	33641822.4
221000000.0	33557140.4	33410100.5	33704827.4
222000000.0	33617514.5	33468096.7	33767599.3
223000000.0	33677639.7	33525827.4	33830139.4
224000000.0	33737207.6	33582984.5	33892139.0
225000000.0	33796821.7	33640171.8	33954201.1
226000000.0	33856027.7	33696935.3	34015871.2
227000000.0	33914955.7	33753405.6	34077279.1
228000000.0	33973554.2	33809531.3	34138372.9
229000000.0	34031708.9	33865198.3	34199038.1
230000000.0	34089610.6	33920598.0	34259465.5
231000000.0	34147273.7	33975744.6	34319668.8
232000000.0	34204699.7	34030640.0	34379649.7
233000000.0	34261890.4	34085286.2	34439409.6
234000000.0	34318800.3	34139638.0	34498902.9
235000000.0	34375373.5	34193639.3	34558073.6
236000000.0	34431715.2	34247395.7	34617026.7
237000000.0	34487826.9	34300908.9	34675763.6
238000000.0	34543710.4	34354180.5	34734285.9
239000000.0	34599568.2	34407413.3	34792796.1
240000000.0	34655266.9	34460474.1	34851160.8
241000000.0	34710743.7	34513300.0	34909316.9
242000000.0	34766000.0	34565892.6	34967265.9
243000000.0	34821037.4	34618253.4	35025009.4
244000000.0	34875867.2	34670393.8	35082558.4
245000000.0	34930411.0	34722235.5	35139834.6
246000000.0	34984687.7	34773797.5	35196856.8
247000000.0	35038750.8	34825133.2	35253678.6
248000000.0	35092601.8	34876244.3	35310301.5
249000000.0	35146242.1	34927132.1	35366726.7
250000000.0	35199673.2	34977798.0	35422955.7
251000000.0	35252896.4	35028243.6	35478989.9
252000000.0	35305913.1	35078470.2	35534830.6
253000000.0	35358724.6	35128479.1	35590479.3
254000000.0	35411466.5	35178405.8	35646071.3
255000000.0	35464278.8	35228390.5	35701746.6
256000000.0	35516928.1	35278199.6	35757272.1
257000000.0	35569382.7	35327801.6	35812615.8
258000000.0	35621366.8	35376920.6	35867502.1
259000000.0	35673159.5	35425835.7	35922210.0
260000000.0	35724756.4	35474542.5	35976735.1
261000000.0	35776158.5	35523042.1	36031078.5
262000000.0	35827367.3	35571335.9	36085241.6
263000000.0	35878384.0	35619425.1	36139225.6
264000000.0	35929209.7	35667310.9	36193031.6
265000000.0	35979845.7	35714994.4	36246661.0
266000000.0	36030293.2	35762477.0	36300114.9
267000000.0	36080553.3	35809759.8	36353394.5
268000000.0	36130627.3	35856844.0	36406501.0
269000000.0	36180516.3	35903730.8	36459435.6
270000000.0	36230221.5	35950421.2	36512199.4
271000000.0	36279744.0	35996916.6	36564793.5
272000000.0	36329084.9	36043218.0	36617219.1
273000000.0	36378245.4	36089326.5	36669477.3
274000000.0	36427226.6	36135243.3	36721569.3
275000000.0	36476029.6	36180969.5	36773496.0
276000000.0	36524655.5	36226506.2	36825258.6
277000000.0	36573105.3	36271854.5	36876858.2
278000000.0	36621380.2	36317015.4	36928295.8
279000000.0	36669481.2	36361990.2	36979572.5
280000000.0	36717409.3	36406779.8	37030689.3
281000000.0	36765165.7	36451385.2	37081647.2
282000000.0	36812751.3	36495807.7	37132447.3
283000000.0	36860167.1	36540048.1	37183090.6
284000000.0	36907414.2	36584107.6	37233578.0
285000000.0	36954493.6	36627987.2	37283910.6
286000000.0	37001406.3	36671687.8	37334089.2
287000000.0	37048153.2	36715210.6	37384115.0
288000000.0	37094735.4	36758556.5	37433988.8
289000000.0	37141153.8	36801726.6	37483711.7
290000000.0	37187409.4	36844721.8	37533284.4
291000000.0	37233503.2	36887543.1	37582708.0
292000000.0	37279436.0	36930191.5	37631983.3
293000000.0	37325208.9	36972668.0	37681111.3
294000000.0	37370822.7	37014973.6	37730092.9
295000000.0	37416278.4	37057109.1	37778928.9
296000000.0	37461576.9	37099075.6	37827620.2
297000000.0	37506719.1	37140874.0	37876167.8
298000000.0	37551705.9	37182505.3	37924572.4
299000000.0	37596538.1	37223970.3	37972834.9
300000000.0	37641216.8	37265270.1	38020956.2
301000000.0	37685742.7	37306405.5	38068937.0
302000000.0	37730116.7	37347377.4	38116778.3
303000000.0	37774339.7	37388186.8	38164480.8
304000000.0	37818412.5	37428834.6	38212045.4
305000000.0	37862336.0	37469321.6	38259472.7
306000000.0	37906111.0	37509648.7	38306763.8
307000000.0	37949769.0	37549847.5	38353949.8
308000000.0	37993460.8	37590068.8	38401181.7
309000000.0	38037007.8	37630134.1	38448280.7
310000000.0	38080410.8	37670044.3	38495247.7
311000000.0	38123670.6	37709800.1	38542083.3
312000000.0	38166788.0	37749402.5	38588788.4
313000000.0	38209763.9	37788852.4	38635363.7
314000000.0	38252598.9	37828150.4	38681809.8
315000000.0	38295293.9	37867297.6	38728127.6
316000000.0	38337849.6	37906294.6	38774317.7
317000000.0	38380266.8	37945142.4	38820380.9
318000000.0	38422546.2	37983841.7	38866317.8
319000000.0	38464688.7	38022393.3	38912129.1
320000000.0	38506694.9	38060798.1	38957815.5
321000000.0	38548565.5	38099056.8	39003377.8
322000000.0	38590134.1	38137003.0	39048649.2
323000000.0	38631502.4	38174738.4	39093731.5
324000000.0	38672736.4	38212329.3	39138690.8
325000000.0	38713837.0	38249776.5	39183527.7
326000000.0	38754804.9	38287080.7	39228242.9
327000000.0	38795640.7	38324242.7	39272837.1
328000000.0	38836345.2	38361263.3	39317310.8
329000000.0	38876919.1	38398143.2	39361664.8
330000000.0	38917363.1	38434883.2	39405899.6
331000000.0	38957677.8	38471484.1	39450015.9
332000000.0	38997863.9	38507946.5	39494014.3
333000000.0	39037922.2	38544271.3	39537895.4
334000000.0	39077853.2	38580459.1	39581659.9
335000000.0	39117657.6	38616510.7	39625308.2
336000000.0	39157336.2	38652426.8	39668841.1
337000000.0	39196889.5	38688208.1	39712259.1
338000000.0	39236318.2	38723855.4	39755562.8
339000000.0	39275622.9	38759369.3	39798752.7
340000000.0	39314804.3	38794750.6	39841829.6
341000000.0	39353863.1	38829999.9	39884793.8
342000000.0	39392799.8	38865118.0	39927646.0
343000000.0	39431615.0	38900105.5	39970386.8
344000000.0	39470309.5	38934963.1	40013016.8
345000000.0	39508883.8	38969691.6	40055536.3
346000000.0	39547338.4	39004291.5	40097946.1
347000000.0	39585674.2	39038763.5	40140246.7
348000000.0	39623891.5	39073108.4	40182438.5
349000000.0	39661991.1	39107326.8	40224522.2
350000000.0	39699973.4	39141419.3	40266498.3
351000000.0	39737839.2	39175386.6	40308367.2
352000000.0	39775589.0	39209229.3	40350129.6
353000000.0	39813223.4	39242948.1	40391785.8
354000000.0	39850742.9	39276543.7	40433336.6
355000000.0	39888148.1	39310016.6	40474782.2
356000000.0	39925439.6	39343367.5	40516123.3
357000000.0	39962618.0	39376597.0	40557360.4
358000000.0	39999683.8	39409705.8	40598494.0
359000000.0	40036637.5	39442694.4	40639524.5
360000000.0	40073479.8	39475563.5	40680452.4
361000000.0	40110211.1	39508313.7	40721278.2
362000000.0	40146832.0	39540945.6	40762002.5
363000000.0	40183343.1	39573459.8	40802625.6
364000000.0	40219744.9	39605856.9	40843148.1
365000000.0	40256037.9	39638137.5	40883570.4
366000000.0	40292246.8	39670326.3	40923917.2
367000000.0	40328442.6	39702494.5	40964259.5
368000000.0	40364531.8	39734548.4	41004503.4
369000000.0	40400514.6	39766488.6	41044649.4
370000000.0	40436391.8	39798315.6	41084698.0
371000000.0	40472163.7	39830030.1	41124649.7
372000000.0	40507830.9	39861632.6	41164504.8
373000000.0	40543393.9	39893123.6	41204263.8
374000000.0	40578853.2	39924503.7	41243927.2
375000000.0	40614209.2	39955773.5	41283495.4
376000000.0	40649462.6	39986933.5	41322968.8
377000000.0	40684613.6	40017984.3	41362347.8
378000000.0	40719662.9	40048926.4	41401633.0
379000000.0	40754611.0	40079760.3	41440824.6
380000000.0	40789458.2	40110486.6	41479923.1
381000000.0	40824205.1	40141105.8	41518929.0
382000000.0	40858852.1	40171618.4	41557842.6
383000000.0	40893399.7	40202025.0	41596664.4
384000000.0	40927848.5	40232326.1	41635394.7
385000000.0	40962198.7	40262522.2	41674034.0
386000000.0	40996450.9	40292613.9	41712582.7
387000000.0	41030605.6	40322601.5	41751041.1
388000000.0	41064663.1	40352485.7	41789409.7
389000000.0	41098624.0	40382266.9	41827688.9
390000000.0	41132488.7	40411945.7	41865879.0
391000000.0	41166257.7	40441522.5	41903980.5
392000000.0	41199931.2	40470997.9	41941993.6
393000000.0	41233509.9	40500372.3	41979918.9
394000000.0	41266994.2	40529646.1	42017756.7
395000000.0	41300384.4	40558820.0	42055507.3
396000000.0	41333681.0	40587894.4	42093171.2
397000000.0	41366884.5	40616869.8	42130748.6
398000000.0	41399995.2	40645746.5	42168240.1
399000000.0	41433013.5	40674525.2	42205645.9
400000000.0	41465940.0	40703206.3	42242966.4
401000000.0	41498774.9	40731790.2	42280202.0
402000000.0	41531518.7	40760277.4	42317353.1
403000000.0	41564171.9	40788668.4	42354419.9
404000000.0	41596734.8	40816963.6	42391402.9
405000000.0	41629207.8	40845163.4	42428302.4
406000000.0	41661591.4	40873268.4	42465118.7
407000000.0	41693885.9	40901279.0	42501852.3
408000000.0	41726091.7	40929195.6	42538503.4
409000000.0	41758209.2	40957018.7	42575072.4
410000000.0	41790238.9	40984748.7	42611559.6
411000000.0	41822181.0	41012386.0	42647965.5
412000000.0	41854036.0	41039931.1	42684290.2
413000000.0	41885804.3	41067384.4	42720534.2
414000000.0	41917486.2	41094746.4	42756697.8
415000000.0	41949082.2	41122017.4	42792781.3
416000000.0	41980592.5	41149197.9	42828785.0
417000000.0	42012017.7	41176288.3	42864709.3
418000000.0	42043357.9	41203289.0	42900554.5
419000000.0	42074613.7	41230200.4	42936321.0
420000000.0	42105785.4	41257023.0	42972009.0
421000000.0	42136873.3	41283757.2	43007618.8
422000000.0	42167877.8	41310403.3	43043150.9
423000000.0	42198799.3	41336961.8	43078605.4
424000000.0	42229638.2	41363433.1	43113982.7
425000000.0	42260394.7	41389817.5	43149283.2
426000000.0	42291069.2	41416115.6	43184507.1
427000000.0	42321662.2	41442327.5	43219654.7
428000000.0	42352173.8	41468453.9	43254726.4
429000000.0	42382604.6	41494494.9	43289722.5
430000000.0	42412954.7	41520451.2	43324643.2
431000000.0	42443224.7	41546322.9	43359488.8
432000000.0	42473414.7	41572110.5	43394259.7
433000000.0	42503525.2	41597814.4	43428956.2
434000000.0	42533556.5	41623435.0	43463578.4
435000000.0	42563508.9	41648972.6	43498126.9
436000000.0	42593382.8	41674427.6	43532601.7
437000000.0	42623178.4	41699800.3	43567003.3
438000000.0	42652896.2	41725091.3	43601331.9
439000000.0	42682536.4	41750300.7	43635587.8
440000000.0	42712099.3	41775429.0	43669771.3
441000000.0	42741585.4	41800476.5	43703882.6
442000000.0	42770994.8	41825443.6	43737922.1
443000000.0	42800327.9	41850330.7	43771890.0
444000000.0	42829585.1	41875138.1	43805786.6
445000000.0	42858766.7	41899866.1	43839612.2
446000000.0	42887872.9	41924515.1	43873367.1
447000000.0	42916904.1	41949085.5	43907051.5
448000000.0	42945860.6	41973577.6	43940665.7
449000000.0	42974742.6	41997991.7	43974210.0
450000000.0	43003550.6	42022328.2	44007684.6
451000000.0	43032284.8	42046587.5	44041089.8
452000000.0	43060945.5	42070769.8	44074425.9
453000000.0	43089533.0	42094875.5	44107693.1
454000000.0	43118047.5	42118904.9	44140891.8
455000000.0	43146489.5	42142858.4	44174022.1
456000000.0	43174859.2	42166736.3	44207084.3
457000000.0	43203156.9	42190539.0	44240078.8
458000000.0	43231382.9	42214266.6	44273005.6
459000000.0	43259537.4	42237919.7	44305865.2
460000000.0	43287620.8	42261498.4	44338657.7
461000000.0	43315633.3	42285003.1	44371383.5
462000000.0	43343575.3	42308434.2	44404042.7
463000000.0	43371447.0	42331791.9	44436635.6
464000000.0	43399248.6	42355076.6	44469162.4
465000000.0	43426980.6	42378288.6	44501623.5
466000000.0	43454643.1	42401428.1	44534019.0
467000000.0	43482236.4	42424495.6	44566349.2
468000000.0	43509800.0	42447530.3	44598653.5
469000000.0	43537336.7	42470535.3	44630934.7
470000000.0	43564805.3	42493469.3	44663151.5
471000000.0	43592205.9	42516332.6	44695304.1
472000000.0	43619538.8	42539125.3	44727392.7
473000000.0	43646804.4	42561848.0	44759417.7
474000000.0	43674002.8	42584500.8	44791379.1
475000000.0	43701134.3	42607084.0	44823277.3
476000000.0	43728199.3	42629597.9	44855112.5
477000000.0	43755197.9	42652042.9	44886884.9
478000000.0	43782130.4	42674419.2	44918594.7
479000000.0	43808997.1	42696727.1	44950242.2
480000000.0	43835798.2	42718966.8	44981827.6
481000000.0	43862534.0	42741138.7	45013351.2
482000000.0	43889204.7	42763243.1	45044813.0
483000000.0	43915810.6	42785280.2	45076213.5
484000000.0	43942352.0	42807250.2	45107552.8
485000000.0	43968829.0	42829153.6	45138831.0
486000000.0	43995242.0	42850990.5	45170048.5
487000000.0	44021591.2	42872761.3	45201205.5
488000000.0	44047876.8	42894466.1	45232302.1
489000000.0	44074099.1	42916105.3	45263338.7
490000000.0	44100258.3	42937679.2	45294315.3
491000000.0	44126354.6	42959187.9	45325232.2
492000000.0	44152388.3	42980631.9	45356089.7
493000000.0	44178359.7	43002011.2	45386888.0
494000000.0	44204269.0	43023326.3	45417627.2
495000000.0	44230116.3	43044577.3	45448307.5
496000000.0	44255902.0	43065764.6	45478929.3
497000000.0	44281626.3	43086888.3	45509492.6
498000000.0	44307289.4	43107948.8	45539997.7
499000000.0	44332891.5	43128946.2	45570444.9
500000000.0	44358432.9	43149880.9	45600834.2
501000000.0	44383913.8	43170753.1	45631165.9
502000000.0	44409334.4	43191563.1	45661440.3
503000000.0	44434694.9	43212311.1	45691657.4
504000000.0	44459995.7	43232997.3	45721817.6
505000000.0	44485236.8	43253622.0	45751921.0
506000000.0	44510418.6	43274185.4	45781967.8
507000000.0	44535541.2	43294687.8	45811958.1
508000000.0	44560604.8	43315129.5	45841892.4
509000000.0	44585609.8	43335510.6	45871770.6
510000000.0	44610556.2	43355831.4	45901593.0
511000000.0	44635444.4	43376092.2	45931359.7
512000000.0	44660274.5	43396293.2	45961071.1
513000000.0	44685046.7	43416434.6	45990727.3
514000000.0	44709761.3	43436516.6	46020328.4
515000000.0	44734418.5	43456539.6	46049874.6
516000000.0	44759018.5	43476503.7	46079366.2
517000000.0	44783561.4	43496409.1	46108803.4
518000000.0	44808047.6	43516256.1	46138186.2
519000000.0	44832477.2	43536045.0	46167515.0
520000000.0	44856850.3	43555775.8	46196789.8
521000000.0	44881167.3	43575449.0	46226011.0
522000000.0	44905428.4	43595064.6	46255178.5
523000000.0	44929633.6	43614623.0	46284292.8
524000000.0	44953783.3	43634124.3	46313353.8
525000000.0	44977877.7	43653568.8	46342361.9
526000000.0	45001916.8	43672956.6	46371317.1
527000000.0	45025901.0	43692288.1	46400219.7
528000000.0	45049830.5	43711563.4	46429069.8
529000000.0	45073705.4	43730782.7	46457867.7
530000000.0	45097525.8	43749946.2	46486613.4
531000000.0	45121292.2	43769054.3	46515307.2
532000000.0	45145004.5	43788107.0	46543949.3
533000000.0	45168663.0	43807104.6	46572539.7
534000000.0	45192268.0	43826047.3	46601078.8
535000000.0	45215819.5	43844935.4	46629566.6
536000000.0	45239317.8	43863768.9	46658003.4
537000000.0	45262763.1	43882548.2	46686389.2
538000000.0	45286155.6	43901273.4	46714724.4
539000000.0	45309495.4	43919944.8	46743009.0
540000000.0	45332782.8	43938562.5	46771243.2
541000000.0	45356017.8	43957126.8	46799427.1
542000000.0	45379200.8	43975637.9	46827561.0
543000000.0	45402331.9	43994095.8	46855645.1
544000000.0	45425411.2	44012501.0	46883679.4
545000000.0	45448439.0	44030853.5	46911664.1
546000000.0	45471415.5	44049153.6	46939599.4
547000000.0	45494340.7	44067401.4	46967485.6
548000000.0	45517215.0	44085597.1	46995322.6
549000000.0	45540038.4	44103741.0	47023110.7
550000000.0	45562811.2	44121833.3	47050850.1
551000000.0	45585533.5	44139874.0	47078540.9
552000000.0	45608205.5	44157863.5	47106183.2
553000000.0	45630827.4	44175801.9	47133777.3
554000000.0	45653399.4	44193689.5	47161323.2
555000000.0	45675921.5	44211526.3	47188821.2
556000000.0	45698394.1	44229312.6	47216271.4
557000000.0	45720817.3	44247048.5	47243674.0
558000000.0	45743191.2	44264734.3	47271029.0
559000000.0	45765516.0	44282370.2	47298336.7
560000000.0	45787791.9	44299956.3	47325597.2
561000000.0	45810019.1	44317492.8	47352810.7
562000000.0	45832197.6	44334979.9	47379977.3
563000000.0	45854327.8	44352417.8	47407097.1
564000000.0	45876409.7	44369806.6	47434170.4
565000000.0	45898443.5	44387146.5	47461197.2
566000000.0	45920429.4	44404437.8	47488177.8
567000000.0	45942367.6	44421680.6	47515112.2
568000000.0	45964258.1	44438875.0	47542000.6
569000000.0	45986101.2	44456021.3	47568843.2
570000000.0	46007897.1	44473119.7	47595640.1
571000000.0	46029645.8	44490170.2	47622391.4
572000000.0	46051347.6	44507173.0	47649097.3
573000000.0	46073002.6	44524128.5	47675758.0
574000000.0	46094611.0	44541036.6	47702373.5
575000000.0	46116172.9	44557897.7	47728944.0
576000000.0	46137688.5	44574711.7	47755469.8
577000000.0	46159157.9	44591479.1	47781950.8
578000000.0	46180581.3	44608199.8	47808387.3
579000000.0	46201958.9	44624874.1	47834779.3
580000000.0	46223290.7	44641502.1	47861127.1
581000000.0	46244577.0	44658084.0	47887430.8
