TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
294000000.0	43802.7	38048.0	50427.7
295000000.0	43805.1	38046.9	50434.9
296000000.0	43807.6	38045.8	50442.0
297000000.0	43810.0	38044.6	50449.1
298000000.0	43812.4	38043.5	50456.1
299000000.0	43814.8	38042.4	50463.1
300000000.0	43817.2	38041.2	50470.1
301000000.0	43819.5	38040.1	50477.0
302000000.0	43821.9	38039.0	50483.9
303000000.0	43824.2	38037.9	50490.7
304000000.0	43826.5	38036.8	50497.5
305000000.0	43828.8	38035.7	50504.3
306000000.0	43831.1	38034.6	50511.0
307000000.0	43833.4	38033.5	50517.7
308000000.0	43835.6	38032.4	50524.4
309000000.0	43837.9	38031.3	50531.0
310000000.0	43840.1	38030.2	50537.6
311000000.0	43842.3	38029.1	50544.1
312000000.0	43844.5	38028.0	50550.7
313000000.0	43846.7	38026.9	50557.1
314000000.0	43848.9	38025.9	50563.6
315000000.0	43851.0	38024.8	50570.0
316000000.0	43853.2	38023.7	50576.4
317000000.0	43855.3	38022.6	50582.7
318000000.0	43857.4	38021.6	50589.0
319000000.0	43859.5	38020.5	50595.3
320000000.0	43861.6	38019.5	50601.6
321000000.0	43863.7	38018.4	50607.8
322000000.0	43865.8	38017.4	50613.9
323000000.0	43867.9	38016.3	50620.1
324000000.0	43869.9	38015.3	50626.2
325000000.0	43871.9	38014.2	50632.3
326000000.0	43874.0	38013.2	50638.3
327000000.0	43876.0	38012.1	50644.4
328000000.0	43878.0	38011.1	50650.3
329000000.0	43880.0	38010.1	50656.3
330000000.0	43881.9	38009.1	50662.2
331000000.0	43883.9	38008.0	50668.1
332000000.0	43885.8	38007.0	50674.0
333000000.0	43887.8	38006.0	50679.8
334000000.0	43889.7	38005.0	50685.6
335000000.0	43891.6	38004.0	50691.4
336000000.0	43893.5	38003.0	50697.2
337000000.0	43895.4	38002.0	50702.9
338000000.0	43897.3	38001.0	50708.6
339000000.0	43899.2	38000.0	50714.2
340000000.0	43901.1	37999.0	50719.9
341000000.0	43902.9	37998.0	50725.5
342000000.0	43904.8	37997.0	50731.1
343000000.0	43906.6	37996.0	50736.6
344000000.0	43908.4	37995.0	50742.1
345000000.0	43910.2	37994.0	50747.6
346000000.0	43912.0	37993.1	50753.1
347000000.0	43913.8	37992.1	50758.5
348000000.0	43915.6	37991.1	50763.9
349000000.0	43917.4	37990.2	50769.3
350000000.0	43919.1	37989.2	50774.7
351000000.0	43920.9	37988.2	50780.0
352000000.0	43922.6	37987.3	50785.3
353000000.0	43924.4	37986.3	50790.6
354000000.0	43926.1	37985.4	50795.9
355000000.0	43927.8	37984.4	50801.1
356000000.0	43929.5	37983.5	50806.3
357000000.0	43931.2	37982.5	50811.5
358000000.0	43932.9	37981.6	50816.7
359000000.0	43934.6	37980.6	50821.8
360000000.0	43936.2	37979.7	50826.9
361000000.0	43937.9	37978.8	50832.0
362000000.0	43939.5	37977.9	50837.1
363000000.0	43941.2	37976.9	50842.1
